lago,fecha,x,y,ndci,chl_a_estimada,pixeles_validos,alta_cianobacteria
atitlan,2025-07-17,680250.0,1614150.0,0.33578622,22.779968,84,1
atitlan,2025-07-17,680550.0,1614150.0,0.26952642,15.151916,105,1
atitlan,2025-07-17,680850.0,1614150.0,0.33148322,23.1654,105,1
atitlan,2025-07-17,681150.0,1614150.0,0.33569252,24.353802,105,1
atitlan,2025-07-17,681450.0,1614150.0,0.32663512,21.21974,105,1
atitlan,2025-07-17,681750.0,1614150.0,0.29338643,15.804079,105,1
atitlan,2025-07-17,682050.0,1614150.0,0.26989332,13.558434,105,1
atitlan,2025-07-17,682350.0,1614150.0,0.2757319,14.105591,105,1
atitlan,2025-07-17,682650.0,1614150.0,0.30091956,16.935055,105,1
atitlan,2025-07-17,682950.0,1614150.0,0.25821558,12.522645,105,1
atitlan,2025-07-17,683250.0,1614150.0,0.27934116,14.365177,105,1
atitlan,2025-07-17,683550.0,1614150.0,0.258334,13.086023,105,1
atitlan,2025-07-17,683850.0,1614150.0,0.275539,13.7992115,105,1
atitlan,2025-07-17,684150.0,1614150.0,0.2513962,11.206072,105,0
atitlan,2025-07-17,684450.0,1614150.0,0.2263934,9.634976,105,0
atitlan,2025-07-17,684750.0,1614150.0,0.251713,11.350581,105,0
atitlan,2025-07-17,685050.0,1614150.0,0.24138999,10.63198,105,0
atitlan,2025-07-17,685350.0,1614150.0,0.28640687,14.904062,105,1
atitlan,2025-07-17,685650.0,1614150.0,0.29943675,16.50557,105,1
atitlan,2025-07-17,685950.0,1614150.0,0.30279997,16.978392,105,1
atitlan,2025-07-17,686250.0,1614150.0,0.31277615,18.336025,105,1
atitlan,2025-07-17,686550.0,1614150.0,0.31308678,18.338657,105,1
atitlan,2025-07-17,686850.0,1614150.0,0.3159638,19.25037,105,1
atitlan,2025-07-17,687150.0,1614150.0,0.3249244,20.427599,105,1
atitlan,2025-07-17,687450.0,1614150.0,0.3244825,20.59582,105,1
atitlan,2025-07-17,687750.0,1614150.0,0.3410614,23.28726,105,1
atitlan,2025-07-17,688050.0,1614150.0,0.33040854,21.509352,105,1
atitlan,2025-07-17,688350.0,1614150.0,0.31118155,18.778223,105,1
atitlan,2025-07-17,688650.0,1614150.0,0.32050356,20.405285,105,1
atitlan,2025-07-17,688950.0,1614150.0,0.3446382,25.315582,105,1
atitlan,2025-07-17,689250.0,1614150.0,0.32996407,23.326056,105,1
atitlan,2025-07-17,689550.0,1614150.0,0.33174446,21.648245,105,1
atitlan,2025-07-17,689850.0,1614150.0,0.31920683,20.79738,105,1
atitlan,2025-07-17,690150.0,1614150.0,0.33660907,22.779528,105,1
atitlan,2025-07-17,690450.0,1614150.0,0.33374798,22.510954,105,1
atitlan,2025-07-17,690750.0,1614150.0,0.34251583,23.904852,105,1
atitlan,2025-07-17,691050.0,1614150.0,0.3804348,32.103325,105,1
atitlan,2025-07-17,691350.0,1614150.0,0.3631517,27.980923,105,1
atitlan,2025-07-17,691650.0,1614150.0,0.35512283,25.993107,105,1
atitlan,2025-07-17,691950.0,1614150.0,0.35611847,26.14481,105,1
atitlan,2025-07-17,692250.0,1614150.0,0.3702083,29.343658,105,1
atitlan,2025-07-17,692550.0,1614150.0,0.37006876,29.435461,105,1
atitlan,2025-07-17,692850.0,1614150.0,0.37657762,30.781433,105,1
atitlan,2025-07-17,693150.0,1614150.0,0.36115137,27.37305,105,1
atitlan,2025-07-17,693450.0,1614150.0,0.37557548,30.762049,105,1
atitlan,2025-07-17,693750.0,1614150.0,0.367658,29.27326,105,1
atitlan,2025-07-17,694050.0,1614150.0,0.37065834,29.3434,105,1
atitlan,2025-07-17,694350.0,1614150.0,0.3739697,30.37951,105,1
atitlan,2025-07-17,694650.0,1614150.0,0.37321317,30.179262,105,1
atitlan,2025-07-17,694950.0,1614150.0,0.3896688,34.239845,105,1
atitlan,2025-07-17,695250.0,1614150.0,0.379602,31.525478,105,1
atitlan,2025-07-17,695550.0,1614150.0,0.39296845,35.003857,105,1
atitlan,2025-07-17,695850.0,1614150.0,0.38996163,34.254536,105,1
atitlan,2025-07-17,696150.0,1614150.0,0.37725434,31.573648,105,1
atitlan,2025-07-17,696450.0,1614150.0,0.38405958,33.225468,105,1
atitlan,2025-07-17,696750.0,1614150.0,0.41556397,41.38634,105,1
atitlan,2025-07-17,697050.0,1614150.0,0.39002523,36.644608,105,1
atitlan,2025-07-17,697350.0,1614150.0,0.29268843,20.233438,105,1
atitlan,2025-07-17,697650.0,1614150.0,0.3236319,23.01963,105,1
atitlan,2025-07-17,697950.0,1614150.0,0.30625373,19.16638,105,1
atitlan,2025-07-17,698250.0,1614150.0,0.32357734,22.80914,105,1
atitlan,2025-07-17,698550.0,1614150.0,0.3571678,28.451746,105,1
atitlan,2025-07-17,698850.0,1614150.0,0.33648285,23.95739,105,1
atitlan,2025-07-17,699150.0,1614150.0,0.33422658,24.342857,105,1
atitlan,2025-07-17,699450.0,1614150.0,0.32046804,20.877296,105,1
atitlan,2025-07-17,699750.0,1614150.0,0.3159781,20.383514,105,1
atitlan,2025-07-17,700050.0,1614150.0,0.2800532,19.917912,105,1
atitlan,2025-07-17,700350.0,1614150.0,0.22282684,12.790058,105,1
atitlan,2025-07-17,700650.0,1614150.0,0.18234959,7.6718316,105,0
atitlan,2025-07-17,700950.0,1614150.0,0.21090202,9.408897,105,0
atitlan,2025-07-17,701250.0,1614150.0,0.2775838,17.554506,105,1
atitlan,2025-07-17,701550.0,1614150.0,0.21867537,10.722648,105,0
atitlan,2025-07-17,701850.0,1614150.0,0.32097414,22.03849,105,1
atitlan,2025-07-17,702150.0,1614150.0,0.35792863,27.250347,105,1
atitlan,2025-07-17,702450.0,1614150.0,0.32195923,20.213486,105,1
atitlan,2025-07-17,702750.0,1614150.0,0.3189918,20.651093,105,1
atitlan,2025-07-17,703050.0,1614150.0,0.34850258,25.018387,105,1
atitlan,2025-07-17,703350.0,1614150.0,0.34021896,22.94125,105,1
atitlan,2025-07-17,703650.0,1614150.0,0.30889526,18.91167,105,1
atitlan,2025-07-17,703950.0,1614150.0,0.34892362,25.060242,105,1
atitlan,2025-07-17,704250.0,1614150.0,0.33339542,24.124317,105,1
atitlan,2025-07-17,704550.0,1614150.0,0.32076082,20.822216,105,1
atitlan,2025-07-17,704850.0,1614150.0,0.31018847,18.015804,105,1
atitlan,2025-07-17,705150.0,1614150.0,0.33091652,21.502268,105,1
atitlan,2025-07-17,705450.0,1614150.0,0.32080376,21.623098,105,1
atitlan,2025-07-17,705750.0,1614150.0,0.30497456,18.223555,105,1
atitlan,2025-07-17,706050.0,1614150.0,0.30629027,17.799255,105,1
atitlan,2025-07-17,706350.0,1614150.0,0.30774483,18.530077,105,1
atitlan,2025-07-17,706650.0,1614150.0,0.30449706,17.483984,105,1
atitlan,2025-07-17,706950.0,1614150.0,0.3315471,22.171425,105,1
atitlan,2025-07-17,707250.0,1614150.0,0.3316494,21.521084,105,1
atitlan,2025-07-17,707550.0,1614150.0,0.32744464,20.636114,105,1
atitlan,2025-07-17,707850.0,1614150.0,0.32688302,20.51466,21,1
atitlan,2025-07-17,680250.0,1614450.0,0.29031697,15.704554,180,1
atitlan,2025-07-17,680550.0,1614450.0,0.31769317,19.441605,225,1
atitlan,2025-07-17,680850.0,1614450.0,0.3336911,22.715284,225,1
atitlan,2025-07-17,681150.0,1614450.0,0.35474917,26.939987,225,1
atitlan,2025-07-17,681450.0,1614450.0,0.35117167,27.223717,225,1
atitlan,2025-07-17,681750.0,1614450.0,0.294344,15.88197,225,1
atitlan,2025-07-17,682050.0,1614450.0,0.29183072,16.037477,225,1
atitlan,2025-07-17,682350.0,1614450.0,0.27519605,14.157854,225,1
atitlan,2025-07-17,682650.0,1614450.0,0.28826144,15.4283695,225,1
atitlan,2025-07-17,682950.0,1614450.0,0.23542002,10.836317,225,0
atitlan,2025-07-17,683250.0,1614450.0,0.2721671,13.633,225,1
atitlan,2025-07-17,683550.0,1614450.0,0.26509532,13.150879,225,1
atitlan,2025-07-17,683850.0,1614450.0,0.28051344,14.243733,225,1
atitlan,2025-07-17,684150.0,1614450.0,0.26522797,12.459599,225,1
atitlan,2025-07-17,684450.0,1614450.0,0.25411522,11.460577,225,0
atitlan,2025-07-17,684750.0,1614450.0,0.26348636,12.641044,225,1
atitlan,2025-07-17,685050.0,1614450.0,0.23045883,10.412745,225,0
atitlan,2025-07-17,685350.0,1614450.0,0.28782538,16.267181,225,1
atitlan,2025-07-17,685650.0,1614450.0,0.3095696,18.027645,225,1
atitlan,2025-07-17,685950.0,1614450.0,0.3141965,18.760296,225,1
atitlan,2025-07-17,686250.0,1614450.0,0.3201569,19.583296,225,1
atitlan,2025-07-17,686550.0,1614450.0,0.30689505,17.508783,225,1
atitlan,2025-07-17,686850.0,1614450.0,0.31000096,17.98051,225,1
atitlan,2025-07-17,687150.0,1614450.0,0.3175644,19.16094,225,1
atitlan,2025-07-17,687450.0,1614450.0,0.3104933,18.361858,225,1
atitlan,2025-07-17,687750.0,1614450.0,0.34823948,24.749912,225,1
atitlan,2025-07-17,688050.0,1614450.0,0.33049768,21.378145,225,1
atitlan,2025-07-17,688350.0,1614450.0,0.30144158,16.73996,225,1
atitlan,2025-07-17,688650.0,1614450.0,0.29744896,16.42025,225,1
atitlan,2025-07-17,688950.0,1614450.0,0.32816193,21.380266,225,1
atitlan,2025-07-17,689250.0,1614450.0,0.3174248,21.563314,225,1
atitlan,2025-07-17,689550.0,1614450.0,0.33226833,23.394106,225,1
atitlan,2025-07-17,689850.0,1614450.0,0.30880985,21.75501,225,1
atitlan,2025-07-17,690150.0,1614450.0,0.346289,24.925089,225,1
atitlan,2025-07-17,690450.0,1614450.0,0.34737122,25.014992,225,1
atitlan,2025-07-17,690750.0,1614450.0,0.3517838,27.583292,225,1
atitlan,2025-07-17,691050.0,1614450.0,0.34908268,26.144062,225,1
atitlan,2025-07-17,691350.0,1614450.0,0.3638777,29.026293,225,1
atitlan,2025-07-17,691650.0,1614450.0,0.35312167,26.676569,225,1
atitlan,2025-07-17,691950.0,1614450.0,0.33543712,24.231596,225,1
atitlan,2025-07-17,692250.0,1614450.0,0.37075567,30.389717,225,1
atitlan,2025-07-17,692550.0,1614450.0,0.36180502,28.250647,225,1
atitlan,2025-07-17,692850.0,1614450.0,0.3615752,27.36525,225,1
atitlan,2025-07-17,693150.0,1614450.0,0.37399578,30.13261,225,1
atitlan,2025-07-17,693450.0,1614450.0,0.38931394,33.97898,225,1
atitlan,2025-07-17,693750.0,1614450.0,0.3681261,29.038073,225,1
atitlan,2025-07-17,694050.0,1614450.0,0.35883406,27.01737,225,1
atitlan,2025-07-17,694350.0,1614450.0,0.37000087,29.118517,225,1
atitlan,2025-07-17,694650.0,1614450.0,0.38497287,32.733894,225,1
atitlan,2025-07-17,694950.0,1614450.0,0.38596326,33.033756,225,1
atitlan,2025-07-17,695250.0,1614450.0,0.37117836,29.345465,225,1
atitlan,2025-07-17,695550.0,1614450.0,0.37477586,30.47803,225,1
atitlan,2025-07-17,695850.0,1614450.0,0.37798992,31.297394,225,1
atitlan,2025-07-17,696150.0,1614450.0,0.40959135,39.85823,225,1
atitlan,2025-07-17,696450.0,1614450.0,0.39432782,35.583645,225,1
atitlan,2025-07-17,696750.0,1614450.0,0.39488593,37.675686,225,1
atitlan,2025-07-17,697050.0,1614450.0,0.3848452,35.366806,225,1
atitlan,2025-07-17,697350.0,1614450.0,0.36045814,30.637564,225,1
atitlan,2025-07-17,697650.0,1614450.0,0.36583537,30.133673,225,1
atitlan,2025-07-17,697950.0,1614450.0,0.3422001,25.682571,225,1
