lago,fecha,x,y,ndci,chl_a_estimada,pixeles_validos,alta_cianobacteria
amatitlan,2026-04-13,754650.0,1594650.0,0.046672616,4.6982923,108,0
amatitlan,2026-04-13,754950.0,1594650.0,0.026451822,4.3013306,135,0
amatitlan,2026-04-13,755250.0,1594650.0,0.07130071,5.2948604,135,0
amatitlan,2026-04-13,755550.0,1594650.0,0.189389,9.2515545,135,0
amatitlan,2026-04-13,755850.0,1594650.0,0.20463906,11.422711,135,0
amatitlan,2026-04-13,756150.0,1594650.0,0.17235938,9.014966,135,0
amatitlan,2026-04-13,756450.0,1594650.0,0.24863721,12.499361,135,1
amatitlan,2026-04-13,756750.0,1594650.0,0.28092661,15.22326,135,1
amatitlan,2026-04-13,757050.0,1594650.0,0.27586913,15.639061,135,1
amatitlan,2026-04-13,757350.0,1594650.0,0.27032942,16.023598,135,1
amatitlan,2026-04-13,757650.0,1594650.0,0.2063014,10.948181,135,0
amatitlan,2026-04-13,757950.0,1594650.0,0.1385201,6.632493,135,0
amatitlan,2026-04-13,758250.0,1594650.0,0.1170725,6.3983936,135,0
amatitlan,2026-04-13,758550.0,1594650.0,0.20650719,14.562072,135,1
amatitlan,2026-04-13,758850.0,1594650.0,0.19961102,12.231,135,1
amatitlan,2026-04-13,759150.0,1594650.0,0.25514263,14.306963,135,1
amatitlan,2026-04-13,759450.0,1594650.0,0.10208827,7.1823025,135,0
amatitlan,2026-04-13,759750.0,1594650.0,-0.050659817,2.3803017,135,0
amatitlan,2026-04-13,760050.0,1594650.0,0.058215316,5.393255,135,0
amatitlan,2026-04-13,760350.0,1594650.0,0.2706199,17.064344,135,1
amatitlan,2026-04-13,760650.0,1594650.0,0.26244184,12.776806,135,1
amatitlan,2026-04-13,760950.0,1594650.0,0.24911934,11.686441,135,0
amatitlan,2026-04-13,761250.0,1594650.0,0.22975318,13.359472,135,1
amatitlan,2026-04-13,761550.0,1594650.0,0.31141764,23.022268,135,1
amatitlan,2026-04-13,761850.0,1594650.0,0.21326712,12.032773,135,1
amatitlan,2026-04-13,762150.0,1594650.0,0.20796645,10.094211,135,0
amatitlan,2026-04-13,762450.0,1594650.0,0.28979146,17.699583,135,1
amatitlan,2026-04-13,762750.0,1594650.0,0.23343723,11.376909,135,0
amatitlan,2026-04-13,763050.0,1594650.0,0.23615746,10.54776,135,0
amatitlan,2026-04-13,763350.0,1594650.0,0.2293911,10.042932,135,0
amatitlan,2026-04-13,763650.0,1594650.0,0.27558616,14.087554,135,1
amatitlan,2026-04-13,763950.0,1594650.0,0.28014874,15.581537,135,1
amatitlan,2026-04-13,764250.0,1594650.0,0.28332934,15.869066,135,1
amatitlan,2026-04-13,764550.0,1594650.0,0.2726192,20.521069,135,1
amatitlan,2026-04-13,764850.0,1594650.0,0.2684683,17.143406,135,1
amatitlan,2026-04-13,765150.0,1594650.0,0.34993178,25.748642,135,1
amatitlan,2026-04-13,765450.0,1594650.0,0.27312198,16.962318,135,1
amatitlan,2026-04-13,765750.0,1594650.0,0.29185367,18.444876,135,1
amatitlan,2026-04-13,766050.0,1594650.0,0.20262294,11.329012,135,0
amatitlan,2026-04-13,766350.0,1594650.0,0.31656477,20.61099,135,1
amatitlan,2026-04-13,766650.0,1594650.0,0.35254517,25.795872,135,1
amatitlan,2026-04-13,766950.0,1594650.0,0.3587494,27.108707,135,1
amatitlan,2026-04-13,767250.0,1594650.0,0.33951017,24.036764,135,1
amatitlan,2026-04-13,767550.0,1594650.0,0.21313483,12.827092,135,1
amatitlan,2026-04-13,767850.0,1594650.0,0.3217356,19.91897,135,1
amatitlan,2026-04-13,768150.0,1594650.0,0.20955272,10.108994,81,0
amatitlan,2026-04-13,754650.0,1594950.0,0.08185797,6.545237,180,0
amatitlan,2026-04-13,754950.0,1594950.0,0.034559406,5.0165873,225,0
amatitlan,2026-04-13,755250.0,1594950.0,0.15823758,9.314856,225,0
amatitlan,2026-04-13,755550.0,1594950.0,0.19003366,9.967231,225,0
amatitlan,2026-04-13,755850.0,1594950.0,0.21953459,11.579265,225,0
amatitlan,2026-04-13,756150.0,1594950.0,0.20999768,10.130836,225,0
amatitlan,2026-04-13,756450.0,1594950.0,0.21620813,9.946516,225,0
amatitlan,2026-04-13,756750.0,1594950.0,0.23864102,11.53709,225,0
amatitlan,2026-04-13,757050.0,1594950.0,0.2540424,13.55842,225,1
amatitlan,2026-04-13,757350.0,1594950.0,0.23930366,13.595893,225,1
amatitlan,2026-04-13,757650.0,1594950.0,0.24015857,13.77203,225,1
amatitlan,2026-04-13,757950.0,1594950.0,0.2200645,10.522911,225,0
amatitlan,2026-04-13,758250.0,1594950.0,0.13392961,7.428238,225,0
amatitlan,2026-04-13,758550.0,1594950.0,0.24013665,15.547369,225,1
amatitlan,2026-04-13,758850.0,1594950.0,0.17746575,9.517405,225,0
amatitlan,2026-04-13,759150.0,1594950.0,0.2654101,15.048292,225,1
amatitlan,2026-04-13,759450.0,1594950.0,0.23407793,14.607354,225,1
amatitlan,2026-04-13,759750.0,1594950.0,0.12248527,8.509026,225,0
amatitlan,2026-04-13,760050.0,1594950.0,0.23961239,14.385224,225,1
amatitlan,2026-04-13,760350.0,1594950.0,0.25918794,15.597553,225,1
amatitlan,2026-04-13,760650.0,1594950.0,0.15384616,8.01419,225,0
amatitlan,2026-04-13,760950.0,1594950.0,0.228991,11.543866,225,0
amatitlan,2026-04-13,761250.0,1594950.0,0.2295308,13.4840765,225,1
amatitlan,2026-04-13,761550.0,1594950.0,0.22884284,15.207033,225,1
amatitlan,2026-04-13,761850.0,1594950.0,0.24064699,12.55804,225,1
amatitlan,2026-04-13,762150.0,1594950.0,0.25116432,12.822659,225,1
amatitlan,2026-04-13,762450.0,1594950.0,0.24558172,15.045132,225,1
amatitlan,2026-04-13,762750.0,1594950.0,0.25779837,13.065834,225,1
amatitlan,2026-04-13,763050.0,1594950.0,0.25222427,12.333553,225,1
amatitlan,2026-04-13,763350.0,1594950.0,0.24390094,11.50453,225,0
amatitlan,2026-04-13,763650.0,1594950.0,0.25198346,12.547333,225,1
amatitlan,2026-04-13,763950.0,1594950.0,0.23044574,11.450972,225,0
amatitlan,2026-04-13,764250.0,1594950.0,0.15284355,7.8235464,225,0
amatitlan,2026-04-13,764550.0,1594950.0,0.25392637,12.909109,225,1
amatitlan,2026-04-13,764850.0,1594950.0,0.27876028,16.159376,225,1
amatitlan,2026-04-13,765150.0,1594950.0,0.29049307,17.165167,225,1
amatitlan,2026-04-13,765450.0,1594950.0,0.27402833,15.268161,225,1
amatitlan,2026-04-13,765750.0,1594950.0,0.24157801,14.573039,225,1
amatitlan,2026-04-13,766050.0,1594950.0,0.24516933,14.819125,225,1
amatitlan,2026-04-13,766350.0,1594950.0,0.31592512,20.71998,225,1
amatitlan,2026-04-13,766650.0,1594950.0,0.3489827,26.877615,225,1
amatitlan,2026-04-13,766950.0,1594950.0,0.33947188,24.321127,225,1
amatitlan,2026-04-13,767250.0,1594950.0,0.3264702,23.536232,225,1
amatitlan,2026-04-13,767550.0,1594950.0,0.25234467,13.742141,225,1
amatitlan,2026-04-13,767850.0,1594950.0,0.30669385,17.761688,225,1
amatitlan,2026-04-13,768150.0,1594950.0,0.26915228,14.658759,135,1
amatitlan,2026-04-13,754650.0,1595250.0,0.14015159,7.609195,180,0
amatitlan,2026-04-13,754950.0,1595250.0,0.03650059,4.678979,225,0
amatitlan,2026-04-13,755250.0,1595250.0,0.16483487,9.493421,225,0
amatitlan,2026-04-13,755550.0,1595250.0,0.19714032,9.721362,225,0
amatitlan,2026-04-13,755850.0,1595250.0,0.22026156,10.949587,225,0
amatitlan,2026-04-13,756150.0,1595250.0,0.22862186,11.632498,225,0
amatitlan,2026-04-13,756450.0,1595250.0,0.25946787,13.250401,225,1
amatitlan,2026-04-13,756750.0,1595250.0,0.21361631,10.199824,225,0
amatitlan,2026-04-13,757050.0,1595250.0,0.25305584,12.778147,225,1
amatitlan,2026-04-13,757350.0,1595250.0,0.19089578,9.901696,225,0
amatitlan,2026-04-13,757650.0,1595250.0,0.26248667,16.921667,225,1
amatitlan,2026-04-13,757950.0,1595250.0,0.26580235,14.84901,225,1
amatitlan,2026-04-13,758250.0,1595250.0,0.21461241,11.143492,225,0
amatitlan,2026-04-13,758550.0,1595250.0,0.2720961,16.8128,225,1
amatitlan,2026-04-13,758850.0,1595250.0,0.2483368,14.734977,225,1
amatitlan,2026-04-13,759150.0,1595250.0,0.19551325,11.067453,225,0
amatitlan,2026-04-13,759450.0,1595250.0,0.28808814,18.844442,225,1
amatitlan,2026-04-13,759750.0,1595250.0,0.32965943,22.552544,225,1
amatitlan,2026-04-13,760050.0,1595250.0,0.31824696,21.370619,225,1
amatitlan,2026-04-13,760350.0,1595250.0,0.40153262,38.66766,225,1
amatitlan,2026-04-13,760650.0,1595250.0,0.32773688,24.464025,225,1
amatitlan,2026-04-13,760950.0,1595250.0,0.102326244,5.672716,225,0
amatitlan,2026-04-13,761250.0,1595250.0,0.22673301,11.8641405,225,0
amatitlan,2026-04-13,761550.0,1595250.0,0.29067984,17.475622,225,1
amatitlan,2026-04-13,761850.0,1595250.0,0.27030766,15.2535095,225,1
amatitlan,2026-04-13,762150.0,1595250.0,0.28465632,15.588339,225,1
amatitlan,2026-04-13,762450.0,1595250.0,0.28118494,15.789109,225,1
amatitlan,2026-04-13,762750.0,1595250.0,0.2585794,12.916364,225,1
amatitlan,2026-04-13,763050.0,1595250.0,0.26167053,13.766581,225,1
amatitlan,2026-04-13,763350.0,1595250.0,0.23843509,11.489671,225,0
amatitlan,2026-04-13,763650.0,1595250.0,0.21525222,9.686898,225,0
amatitlan,2026-04-13,763950.0,1595250.0,0.17352144,8.472462,225,0
amatitlan,2026-04-13,764250.0,1595250.0,0.18844515,8.54214,225,0
amatitlan,2026-04-13,764550.0,1595250.0,0.20068347,8.465742,225,0
amatitlan,2026-04-13,764850.0,1595250.0,0.24914534,12.612463,225,1
amatitlan,2026-04-13,765150.0,1595250.0,0.24359463,11.550882,225,0
amatitlan,2026-04-13,765450.0,1595250.0,0.29256558,16.736525,225,1
amatitlan,2026-04-13,765750.0,1595250.0,0.2955211,17.455175,225,1
amatitlan,2026-04-13,766050.0,1595250.0,0.30851606,19.005716,225,1
amatitlan,2026-04-13,766350.0,1595250.0,0.31464627,20.660711,225,1
amatitlan,2026-04-13,766650.0,1595250.0,0.30735573,18.664223,225,1
amatitlan,2026-04-13,766950.0,1595250.0,0.2641066,13.376551,225,1
amatitlan,2026-04-13,767250.0,1595250.0,0.22625403,11.164107,225,0
amatitlan,2026-04-13,767550.0,1595250.0,0.26752332,13.195166,225,1
amatitlan,2026-04-13,767850.0,1595250.0,0.3083887,18.135078,225,1
amatitlan,2026-04-13,768150.0,1595250.0,0.28836033,15.430989,135,1
amatitlan,2026-04-13,754650.0,1595550.0,0.22349143,11.698821,180,0
amatitlan,2026-04-13,754950.0,1595550.0,0.16241662,9.15558,225,0
amatitlan,2026-04-13,755250.0,1595550.0,0.12169771,7.2238264,225,0
amatitlan,2026-04-13,755550.0,1595550.0,0.18470292,8.729628,225,0
amatitlan,2026-04-13,755850.0,1595550.0,0.20909972,9.297455,225,0
amatitlan,2026-04-13,756150.0,1595550.0,0.20811963,9.907075,225,0
amatitlan,2026-04-13,756450.0,1595550.0,0.23915507,12.0473,225,1
amatitlan,2026-04-13,756750.0,1595550.0,0.2485408,12.176109,225,1
amatitlan,2026-04-13,757050.0,1595550.0,0.2700665,14.445598,225,1
amatitlan,2026-04-13,757350.0,1595550.0,0.26423517,14.015575,225,1
