lago,fecha,x,y,ndci,chl_a_estimada,pixeles_validos,alta_cianobacteria
atitlan,2026-02-12,680250.0,1614150.0,0.32311133,20.230305,84,1
atitlan,2026-02-12,680550.0,1614150.0,0.3237293,20.874424,105,1
atitlan,2026-02-12,680850.0,1614150.0,0.3426676,23.980217,105,1
atitlan,2026-02-12,681150.0,1614150.0,0.31165004,18.975245,105,1
atitlan,2026-02-12,681450.0,1614150.0,0.31443542,19.742603,105,1
atitlan,2026-02-12,681750.0,1614150.0,0.301862,17.153341,105,1
atitlan,2026-02-12,682050.0,1614150.0,0.3105129,19.167818,105,1
atitlan,2026-02-12,682350.0,1614150.0,0.3348316,22.47588,105,1
atitlan,2026-02-12,682650.0,1614150.0,0.3435892,24.109554,105,1
atitlan,2026-02-12,682950.0,1614150.0,0.28111315,16.193161,105,1
atitlan,2026-02-12,683250.0,1614150.0,0.30795226,18.983046,105,1
atitlan,2026-02-12,683550.0,1614150.0,0.27472368,18.847445,105,1
atitlan,2026-02-12,683850.0,1614150.0,0.31477907,19.32533,105,1
atitlan,2026-02-12,684150.0,1614150.0,0.2899381,16.690556,105,1
atitlan,2026-02-12,684450.0,1614150.0,0.32622343,21.26315,105,1
atitlan,2026-02-12,684750.0,1614150.0,0.3344357,22.608929,105,1
atitlan,2026-02-12,685050.0,1614150.0,0.34880963,25.554562,105,1
atitlan,2026-02-12,685350.0,1614150.0,0.36553204,28.737572,105,1
atitlan,2026-02-12,685650.0,1614150.0,0.35135463,25.62154,105,1
atitlan,2026-02-12,685950.0,1614150.0,0.3503944,25.56032,105,1
atitlan,2026-02-12,686250.0,1614150.0,0.34988785,25.363878,105,1
atitlan,2026-02-12,686550.0,1614150.0,0.33527422,22.830406,105,1
atitlan,2026-02-12,686850.0,1614150.0,0.32949474,21.781477,105,1
atitlan,2026-02-12,687150.0,1614150.0,0.3348738,22.74124,105,1
atitlan,2026-02-12,687450.0,1614150.0,0.32248926,21.099134,105,1
atitlan,2026-02-12,687750.0,1614150.0,0.33878475,23.327263,105,1
atitlan,2026-02-12,688050.0,1614150.0,0.31987232,20.914112,105,1
atitlan,2026-02-12,688350.0,1614150.0,0.1970806,10.049456,105,0
