lago,fecha,x,y,ndci,chl_a_estimada,pixeles_validos,alta_cianobacteria
atitlan,2026-04-13,680250.0,1614150.0,0.31437057,19.560904,84,1
atitlan,2026-04-13,680550.0,1614150.0,0.37357995,31.02361,105,1
atitlan,2026-04-13,680850.0,1614150.0,0.38777778,33.90188,105,1
atitlan,2026-04-13,681150.0,1614150.0,0.36326003,28.389153,105,1
atitlan,2026-04-13,681450.0,1614150.0,0.32596037,24.286917,105,1
atitlan,2026-04-13,681750.0,1614150.0,0.31881383,21.035227,105,1
atitlan,2026-04-13,682050.0,1614150.0,0.30732724,20.384398,105,1
atitlan,2026-04-13,682350.0,1614150.0,0.365433,28.648296,105,1
atitlan,2026-04-13,682650.0,1614150.0,0.3667656,28.79606,105,1
atitlan,2026-04-13,682950.0,1614150.0,0.3322706,22.534782,105,1
atitlan,2026-04-13,683250.0,1614150.0,0.3535996,26.186329,105,1
atitlan,2026-04-13,683550.0,1614150.0,0.34852898,26.319498,105,1
atitlan,2026-04-13,683850.0,1614150.0,0.36763293,28.818808,105,1
atitlan,2026-04-13,684150.0,1614150.0,0.3458005,24.244818,105,1
atitlan,2026-04-13,684450.0,1614150.0,0.35250777,25.470955,105,1
atitlan,2026-04-13,684750.0,1614150.0,0.35482395,25.957989,105,1
atitlan,2026-04-13,685050.0,1614150.0,0.3620952,27.740578,105,1
atitlan,2026-04-13,685350.0,1614150.0,0.37351587,30.059351,105,1
atitlan,2026-04-13,685650.0,1614150.0,0.36254546,27.538712,105,1
atitlan,2026-04-13,685950.0,1614150.0,0.3587404,26.734724,105,1
atitlan,2026-04-13,686250.0,1614150.0,0.3601759,26.937775,105,1
atitlan,2026-04-13,686550.0,1614150.0,0.3588008,26.725998,105,1
atitlan,2026-04-13,686850.0,1614150.0,0.34789324,24.543169,105,1
atitlan,2026-04-13,687150.0,1614150.0,0.34562495,24.071165,105,1
atitlan,2026-04-13,687450.0,1614150.0,0.35250893,25.547575,105,1
atitlan,2026-04-13,687750.0,1614150.0,0.36040556,27.216105,105,1
atitlan,2026-04-13,688050.0,1614150.0,0.35730457,27.045876,105,1
atitlan,2026-04-13,688350.0,1614150.0,0.32664198,21.542309,105,1
atitlan,2026-04-13,688650.0,1614150.0,0.33560514,23.31019,105,1
atitlan,2026-04-13,688950.0,1614150.0,0.35415,28.160187,105,1
atitlan,2026-04-13,689250.0,1614150.0,0.3322085,25.160614,105,1
atitlan,2026-04-13,689550.0,1614150.0,0.34446505,24.972357,105,1
atitlan,2026-04-13,689850.0,1614150.0,0.3439522,24.409994,105,1
atitlan,2026-04-13,690150.0,1614150.0,0.35218182,25.99063,105,1
atitlan,2026-04-13,690450.0,1614150.0,0.37779996,31.32815,105,1
atitlan,2026-04-13,690750.0,1614150.0,0.35632008,28.130821,105,1
atitlan,2026-04-13,691050.0,1614150.0,0.37331325,31.495323,105,1
atitlan,2026-04-13,691350.0,1614150.0,0.36324057,28.397144,105,1
atitlan,2026-04-13,691650.0,1614150.0,0.36005473,27.625572,105,1
atitlan,2026-04-13,691950.0,1614150.0,0.36330232,27.97252,105,1
atitlan,2026-04-13,692250.0,1614150.0,0.37586772,30.727888,105,1
atitlan,2026-04-13,692550.0,1614150.0,0.36918464,29.158041,105,1
atitlan,2026-04-13,692850.0,1614150.0,0.37533608,30.64876,105,1
atitlan,2026-04-13,693150.0,1614150.0,0.3646051,28.298243,105,1
atitlan,2026-04-13,693450.0,1614150.0,0.3667052,28.977741,105,1
atitlan,2026-04-13,693750.0,1614150.0,0.35101512,25.77839,105,1
atitlan,2026-04-13,694050.0,1614150.0,0.36446494,28.329618,105,1
atitlan,2026-04-13,694350.0,1614150.0,0.3925209,35.05043,105,1
atitlan,2026-04-13,694650.0,1614150.0,0.36884302,29.379684,105,1
atitlan,2026-04-13,694950.0,1614150.0,0.37951002,31.52009,105,1
atitlan,2026-04-13,695250.0,1614150.0,0.37909874,31.315094,105,1
atitlan,2026-04-13,695550.0,1614150.0,0.38424683,32.64195,105,1
atitlan,2026-04-13,695850.0,1614150.0,0.3781745,31.338537,105,1
atitlan,2026-04-13,696150.0,1614150.0,0.35899967,27.36959,105,1
atitlan,2026-04-13,696450.0,1614150.0,0.35612988,26.662918,105,1
atitlan,2026-04-13,696750.0,1614150.0,0.3453882,24.922716,105,1
atitlan,2026-04-13,697050.0,1614150.0,0.2843427,16.868143,105,1
atitlan,2026-04-13,697350.0,1614150.0,0.19688681,9.7117405,105,0
atitlan,2026-04-13,697650.0,1614150.0,0.28115016,15.93758,105,1
atitlan,2026-04-13,697950.0,1614150.0,0.30612367,19.07584,105,1
atitlan,2026-04-13,698250.0,1614150.0,0.2885186,17.149288,105,1
atitlan,2026-04-13,698550.0,1614150.0,0.3000935,20.180471,105,1
atitlan,2026-04-13,698850.0,1614150.0,0.3049447,20.507076,105,1
atitlan,2026-04-13,699150.0,1614150.0,0.3021299,19.321844,105,1
atitlan,2026-04-13,699450.0,1614150.0,0.2769468,16.020473,105,1
atitlan,2026-04-13,699750.0,1614150.0,0.25667527,13.762955,105,1
atitlan,2026-04-13,700050.0,1614150.0,0.25075808,16.297314,105,1
atitlan,2026-04-13,700350.0,1614150.0,0.15322211,8.85103,105,0
atitlan,2026-04-13,700650.0,1614150.0,0.08160751,4.9347115,105,0
atitlan,2026-04-13,700950.0,1614150.0,0.07541576,5.0197296,105,0
atitlan,2026-04-13,701250.0,1614150.0,0.13586539,6.541559,105,0
atitlan,2026-04-13,701550.0,1614150.0,0.14665997,6.0671782,105,0
atitlan,2026-04-13,701850.0,1614150.0,0.20354123,9.130337,105,0
atitlan,2026-04-13,702150.0,1614150.0,0.28340483,17.323462,105,1
atitlan,2026-04-13,702450.0,1614150.0,0.33194745,21.855375,105,1
atitlan,2026-04-13,702750.0,1614150.0,0.29118484,16.464756,105,1
atitlan,2026-04-13,703050.0,1614150.0,0.31462926,19.76418,105,1
atitlan,2026-04-13,703350.0,1614150.0,0.33674967,22.561459,105,1
atitlan,2026-04-13,703650.0,1614150.0,0.2987128,18.273434,105,1
atitlan,2026-04-13,703950.0,1614150.0,0.34506613,24.434689,105,1
atitlan,2026-04-13,704250.0,1614150.0,0.3188021,21.284986,105,1
atitlan,2026-04-13,704550.0,1614150.0,0.34062445,24.809128,105,1
atitlan,2026-04-13,704850.0,1614150.0,0.33099234,21.775751,105,1
atitlan,2026-04-13,705150.0,1614150.0,0.34417903,24.187574,105,1
atitlan,2026-04-13,705450.0,1614150.0,0.3346911,24.210424,105,1
atitlan,2026-04-13,705750.0,1614150.0,0.36453596,28.373741,105,1
atitlan,2026-04-13,706050.0,1614150.0,0.35378692,26.009247,105,1
atitlan,2026-04-13,706350.0,1614150.0,0.3445255,25.077343,105,1
atitlan,2026-04-13,706650.0,1614150.0,0.36220148,27.951399,105,1
atitlan,2026-04-13,706950.0,1614150.0,0.37294486,30.546505,105,1
