lago,fecha,x,y,ndci,chl_a_estimada,pixeles_validos,alta_cianobacteria
amatitlan,2026-04-28,754650.0,1594650.0,0.0532833,4.7382145,108,0
amatitlan,2026-04-28,754950.0,1594650.0,0.021599011,3.9671686,135,0
amatitlan,2026-04-28,755250.0,1594650.0,0.05898806,4.7683516,135,0
amatitlan,2026-04-28,755550.0,1594650.0,0.18201862,8.40481,135,0
amatitlan,2026-04-28,755850.0,1594650.0,0.21292734,11.23478,135,0
amatitlan,2026-04-28,756150.0,1594650.0,0.19325519,9.7242775,135,0
amatitlan,2026-04-28,756450.0,1594650.0,0.27408853,14.382386,135,1
amatitlan,2026-04-28,756750.0,1594650.0,0.29921937,16.87651,135,1
amatitlan,2026-04-28,757050.0,1594650.0,0.2883022,16.432257,135,1
amatitlan,2026-04-28,757350.0,1594650.0,0.2619673,13.438153,135,1
amatitlan,2026-04-28,757650.0,1594650.0,0.21292755,10.522578,135,0
amatitlan,2026-04-28,757950.0,1594650.0,0.14728293,6.368638,135,0
amatitlan,2026-04-28,758250.0,1594650.0,0.13633607,6.4072423,135,0
amatitlan,2026-04-28,758550.0,1594650.0,0.20341472,12.197395,135,1
amatitlan,2026-04-28,758850.0,1594650.0,0.19032328,10.017685,135,0
amatitlan,2026-04-28,759150.0,1594650.0,0.23645256,11.613768,135,0
amatitlan,2026-04-28,759450.0,1594650.0,0.10626323,6.5578346,135,0
amatitlan,2026-04-28,759750.0,1594650.0,-0.020752707,3.5620499,135,0
amatitlan,2026-04-28,760050.0,1594650.0,0.06156511,5.0191536,135,0
amatitlan,2026-04-28,760350.0,1594650.0,0.22800426,10.866547,135,0
amatitlan,2026-04-28,760650.0,1594650.0,0.22858752,9.469535,135,0
amatitlan,2026-04-28,760950.0,1594650.0,0.2176617,8.752218,135,0
amatitlan,2026-04-28,761250.0,1594650.0,0.19995616,9.311846,135,0
amatitlan,2026-04-28,761550.0,1594650.0,0.26379967,13.946353,135,1
amatitlan,2026-04-28,761850.0,1594650.0,0.19122794,8.730867,135,0
amatitlan,2026-04-28,762150.0,1594650.0,0.18981907,8.018613,135,0
amatitlan,2026-04-28,762450.0,1594650.0,0.24627177,11.409619,135,0
amatitlan,2026-04-28,762750.0,1594650.0,0.2205518,9.360099,135,0
amatitlan,2026-04-28,763050.0,1594650.0,0.21496865,8.507346,135,0
amatitlan,2026-04-28,763350.0,1594650.0,0.22212867,9.096782,135,0
amatitlan,2026-04-28,763650.0,1594650.0,0.24228564,10.29963,135,0
amatitlan,2026-04-28,763950.0,1594650.0,0.24212559,10.638942,135,0
amatitlan,2026-04-28,764250.0,1594650.0,0.2211881,9.175399,135,0
amatitlan,2026-04-28,764550.0,1594650.0,0.22603334,11.005067,135,0
amatitlan,2026-04-28,764850.0,1594650.0,0.22262105,10.436752,135,0
amatitlan,2026-04-28,765150.0,1594650.0,0.2764461,13.661473,135,1
amatitlan,2026-04-28,765450.0,1594650.0,0.17715411,7.669597,135,0
amatitlan,2026-04-28,765750.0,1594650.0,0.18753323,7.76185,135,0
amatitlan,2026-04-28,766050.0,1594650.0,0.07883052,4.96659,135,0
amatitlan,2026-04-28,766350.0,1594650.0,0.06338779,4.957998,135,0
amatitlan,2026-04-28,766650.0,1594650.0,0.067108065,4.892221,135,0
amatitlan,2026-04-28,766950.0,1594650.0,0.032784034,4.5870476,135,0
amatitlan,2026-04-28,767250.0,1594650.0,0.014011532,4.272561,135,0
amatitlan,2026-04-28,767550.0,1594650.0,0.105268106,5.9365253,135,0
amatitlan,2026-04-28,767850.0,1594650.0,0.25327414,11.13903,135,0
amatitlan,2026-04-28,768150.0,1594650.0,0.1970111,7.996004,81,0
amatitlan,2026-04-28,754650.0,1594950.0,0.08644563,6.0295906,180,0
