lago,fecha,x,y,ndci,chl_a_estimada,pixeles_validos,alta_cianobacteria
atitlan,2026-07-22,680250.0,1614150.0,0.2947811,18.244923,84,1
atitlan,2026-07-22,680550.0,1614150.0,0.2302979,10.556418,105,0
atitlan,2026-07-22,680850.0,1614150.0,0.108562246,5.3948126,105,0
atitlan,2026-07-22,681150.0,1614150.0,0.056953486,4.549407,105,0
atitlan,2026-07-22,681450.0,1614150.0,-0.0017871346,3.9531846,105,0
atitlan,2026-07-22,681750.0,1614150.0,0.021415532,4.3441424,105,0
atitlan,2026-07-22,682050.0,1614150.0,0.09989708,5.571758,105,0
atitlan,2026-07-22,682350.0,1614150.0,0.2223621,11.414144,105,0
atitlan,2026-07-22,682650.0,1614150.0,0.2894686,15.395342,105,1
atitlan,2026-07-22,682950.0,1614150.0,0.24360782,10.739628,105,0
atitlan,2026-07-22,683250.0,1614150.0,0.26407942,12.537709,105,1
atitlan,2026-07-22,683550.0,1614150.0,0.19276522,9.140268,105,0
atitlan,2026-07-22,683850.0,1614150.0,0.08223468,5.8784637,105,0
atitlan,2026-07-22,684150.0,1614150.0,0.013096094,3.8882158,105,0
atitlan,2026-07-22,684450.0,1614150.0,-0.00041831413,3.5523121,105,0
atitlan,2026-07-22,684750.0,1614150.0,-0.0108020045,3.6109521,105,0
atitlan,2026-07-22,685050.0,1614150.0,-0.002215619,3.7270856,105,0
atitlan,2026-07-22,685350.0,1614150.0,0.045506403,4.545647,105,0
atitlan,2026-07-22,685650.0,1614150.0,0.18694074,9.780272,105,0
atitlan,2026-07-22,685950.0,1614150.0,0.10319787,5.6194086,105,0
atitlan,2026-07-22,686250.0,1614150.0,0.05596796,5.110189,105,0
atitlan,2026-07-22,686550.0,1614150.0,0.3125174,18.36899,105,1
atitlan,2026-07-22,686850.0,1614150.0,0.31722847,19.367813,105,1
atitlan,2026-07-22,687150.0,1614150.0,0.3203883,19.676395,105,1
atitlan,2026-07-22,687450.0,1614150.0,0.31444085,18.861616,105,1
atitlan,2026-07-22,687750.0,1614150.0,0.28320196,16.349115,105,1
atitlan,2026-07-22,688050.0,1614150.0,0.22962117,12.25525,105,1
atitlan,2026-07-22,688350.0,1614150.0,0.15841499,8.288255,105,0
atitlan,2026-07-22,688650.0,1614150.0,0.15564783,7.2920456,105,0
atitlan,2026-07-22,688950.0,1614150.0,0.22035067,11.676566,105,0
atitlan,2026-07-22,689250.0,1614150.0,0.31053862,20.216475,105,1
atitlan,2026-07-22,689550.0,1614150.0,0.31386152,19.023247,105,1
atitlan,2026-07-22,689850.0,1614150.0,0.1055463,7.248728,105,0
atitlan,2026-07-22,690150.0,1614150.0,0.020845981,4.3154106,105,0
atitlan,2026-07-22,690450.0,1614150.0,0.030760217,4.435777,105,0
