lago,fecha,x,y,ndci,chl_a_estimada,pixeles_validos,alta_cianobacteria
atitlan,2025-11-21,680250.0,1614150.0,0.21359782,10.300676,84,0
atitlan,2025-11-21,680550.0,1614150.0,0.33051294,22.802828,105,1
atitlan,2025-11-21,680850.0,1614150.0,0.32963663,22.00871,105,1
atitlan,2025-11-21,681150.0,1614150.0,0.303481,17.674192,105,1
atitlan,2025-11-21,681450.0,1614150.0,0.31232086,19.245377,105,1
atitlan,2025-11-21,681750.0,1614150.0,0.29551625,15.984047,105,1
atitlan,2025-11-21,682050.0,1614150.0,0.294258,16.429373,105,1
atitlan,2025-11-21,682350.0,1614150.0,0.32205313,20.175657,105,1
atitlan,2025-11-21,682650.0,1614150.0,0.3163943,18.89098,105,1
atitlan,2025-11-21,682950.0,1614150.0,0.25395942,12.385629,105,1
atitlan,2025-11-21,683250.0,1614150.0,0.25313747,12.721081,105,1
atitlan,2025-11-21,683550.0,1614150.0,0.1684352,8.002344,105,0
atitlan,2025-11-21,683850.0,1614150.0,0.0620684,5.723988,105,0
atitlan,2025-11-21,684150.0,1614150.0,0.03820154,4.5210266,105,0
atitlan,2025-11-21,684450.0,1614150.0,0.08944175,5.716638,105,0
atitlan,2025-11-21,684750.0,1614150.0,0.043780155,4.8702803,105,0
atitlan,2025-11-21,685050.0,1614150.0,0.008131528,4.1472383,105,0
atitlan,2025-11-21,685350.0,1614150.0,0.008629803,4.1437874,105,0
atitlan,2025-11-21,685650.0,1614150.0,0.16629376,9.273559,105,0
atitlan,2025-11-21,685950.0,1614150.0,0.10577582,6.5732484,105,0
atitlan,2025-11-21,686250.0,1614150.0,0.017691646,4.2335305,105,0
atitlan,2025-11-21,686550.0,1614150.0,0.032289002,4.416878,105,0
atitlan,2025-11-21,686850.0,1614150.0,0.1357214,8.145854,105,0
atitlan,2025-11-21,687150.0,1614150.0,0.28892535,15.852895,105,1
atitlan,2025-11-21,687450.0,1614150.0,0.29295528,16.51301,105,1
atitlan,2025-11-21,687750.0,1614150.0,0.15709127,10.412455,105,0
atitlan,2025-11-21,688050.0,1614150.0,0.018099496,4.2457066,105,0
atitlan,2025-11-21,688350.0,1614150.0,0.02962075,4.3456225,105,0
atitlan,2025-11-21,688650.0,1614150.0,0.01264072,4.1580396,105,0
atitlan,2025-11-21,688950.0,1614150.0,0.01963964,4.3352823,105,0
atitlan,2025-11-21,689250.0,1614150.0,0.049707737,4.7146964,105,0
atitlan,2025-11-21,689550.0,1614150.0,0.13643183,7.1627293,105,0
atitlan,2025-11-21,689850.0,1614150.0,0.019486465,4.2973523,105,0
atitlan,2025-11-21,690150.0,1614150.0,0.033140577,4.2902293,105,0
atitlan,2025-11-21,690450.0,1614150.0,0.075732075,5.0043364,105,0
atitlan,2025-11-21,690750.0,1614150.0,0.091023855,5.7087817,105,0
atitlan,2025-11-21,691050.0,1614150.0,0.1628434,9.984705,105,0
atitlan,2025-11-21,691350.0,1614150.0,0.051021915,4.935358,105,0
atitlan,2025-11-21,691650.0,1614150.0,0.059909597,5.162163,105,0
atitlan,2025-11-21,691950.0,1614150.0,0.0553548,4.696312,105,0
atitlan,2025-11-21,692250.0,1614150.0,0.1568111,7.2348075,105,0
atitlan,2025-11-21,692550.0,1614150.0,0.22551996,10.691683,105,0
atitlan,2025-11-21,692850.0,1614150.0,0.25860104,12.608218,105,1
atitlan,2025-11-21,693150.0,1614150.0,0.2927868,16.31355,105,1
atitlan,2025-11-21,693450.0,1614150.0,0.30358282,17.737286,105,1
atitlan,2025-11-21,693750.0,1614150.0,0.2630206,12.739591,105,1
atitlan,2025-11-21,694050.0,1614150.0,0.266982,13.6245985,105,1
atitlan,2025-11-21,694350.0,1614150.0,0.26118344,12.925854,105,1
atitlan,2025-11-21,694650.0,1614150.0,0.25190678,11.938452,105,0
atitlan,2025-11-21,694950.0,1614150.0,0.2640931,12.696359,105,1
atitlan,2025-11-21,695250.0,1614150.0,0.27573264,13.986832,105,1
atitlan,2025-11-21,695550.0,1614150.0,0.2749769,14.136609,105,1
atitlan,2025-11-21,695850.0,1614150.0,0.2541299,11.923355,105,0
atitlan,2025-11-21,696150.0,1614150.0,0.26437905,13.133541,105,1
atitlan,2025-11-21,696450.0,1614150.0,0.2973914,17.446676,105,1
atitlan,2025-11-21,696750.0,1614150.0,0.31958324,20.537941,105,1
atitlan,2025-11-21,697050.0,1614150.0,0.33069998,22.404203,105,1
atitlan,2025-11-21,697350.0,1614150.0,0.24598958,13.760121,105,1
atitlan,2025-11-21,697650.0,1614150.0,0.29897323,17.822695,105,1
atitlan,2025-11-21,697950.0,1614150.0,0.3128261,19.203796,105,1
atitlan,2025-11-21,698250.0,1614150.0,0.3003521,17.390102,105,1
atitlan,2025-11-21,698550.0,1614150.0,0.29822573,17.698019,105,1
atitlan,2025-11-21,698850.0,1614150.0,0.27898496,15.470986,105,1
