lago,fecha,x,y,ndci,chl_a_estimada,pixeles_validos,alta_cianobacteria
atitlan,2025-05-13,680250.0,1614150.0,0.33017182,21.993576,84,1
atitlan,2025-05-13,680550.0,1614150.0,0.3543123,31.169012,105,1
atitlan,2025-05-13,680850.0,1614150.0,0.37773764,31.28637,105,1
atitlan,2025-05-13,681150.0,1614150.0,0.3743591,31.396536,105,1
atitlan,2025-05-13,681450.0,1614150.0,0.3731165,30.458195,105,1
atitlan,2025-05-13,681750.0,1614150.0,0.32646343,20.614292,105,1
atitlan,2025-05-13,682050.0,1614150.0,0.3193166,19.655823,105,1
atitlan,2025-05-13,682350.0,1614150.0,0.34002355,23.105879,105,1
atitlan,2025-05-13,682650.0,1614150.0,0.3423321,23.41496,105,1
atitlan,2025-05-13,682950.0,1614150.0,0.2901789,16.144426,105,1
atitlan,2025-05-13,683250.0,1614150.0,0.22246183,11.791611,105,0
atitlan,2025-05-13,683550.0,1614150.0,0.32903236,21.379414,105,1
atitlan,2025-05-13,683850.0,1614150.0,0.33606443,22.595821,105,1
atitlan,2025-05-13,684150.0,1614150.0,0.24486591,12.079755,105,1
atitlan,2025-05-13,684450.0,1614150.0,0.0751417,5.1583486,105,0
atitlan,2025-05-13,684750.0,1614150.0,0.17721693,8.147734,105,0
atitlan,2025-05-13,685050.0,1614150.0,0.069555335,5.5066643,105,0
atitlan,2025-05-13,685350.0,1614150.0,0.1767145,9.235798,105,0
atitlan,2025-05-13,685650.0,1614150.0,0.20264202,10.952919,105,0
atitlan,2025-05-13,685950.0,1614150.0,0.06440168,5.725354,105,0
atitlan,2025-05-13,686250.0,1614150.0,0.29324833,17.714893,105,1
atitlan,2025-05-13,686550.0,1614150.0,0.33293962,22.73983,105,1
atitlan,2025-05-13,686850.0,1614150.0,0.35676405,26.435375,105,1
atitlan,2025-05-13,687150.0,1614150.0,0.36879548,28.888453,105,1
atitlan,2025-05-13,687450.0,1614150.0,0.2923234,18.690691,105,1
atitlan,2025-05-13,687750.0,1614150.0,0.11699847,6.4873705,105,0
atitlan,2025-05-13,688050.0,1614150.0,0.15582657,8.134547,105,0
atitlan,2025-05-13,688350.0,1614150.0,0.019693153,4.211554,105,0
atitlan,2025-05-13,688650.0,1614150.0,0.012438112,4.223226,105,0
atitlan,2025-05-13,688950.0,1614150.0,0.30614266,23.1874,105,1
atitlan,2025-05-13,689250.0,1614150.0,0.34788764,26.831244,105,1
atitlan,2025-05-13,689550.0,1614150.0,0.3436308,23.992685,105,1
atitlan,2025-05-13,689850.0,1614150.0,0.35762802,27.484491,105,1
atitlan,2025-05-13,690150.0,1614150.0,0.2530363,14.577272,105,1
atitlan,2025-05-13,690450.0,1614150.0,0.17359437,8.961001,105,0
atitlan,2025-05-13,690750.0,1614150.0,0.1770522,9.86014,105,0
atitlan,2025-05-13,691050.0,1614150.0,0.061779752,5.1507645,105,0
atitlan,2025-05-13,691350.0,1614150.0,0.0015118828,4.0807905,105,0
atitlan,2025-05-13,691650.0,1614150.0,0.0704519,5.749282,105,0
atitlan,2025-05-13,691950.0,1614150.0,0.06305955,4.8878016,105,0
atitlan,2025-05-13,692250.0,1614150.0,0.060938105,4.917417,105,0
atitlan,2025-05-13,692550.0,1614150.0,0.041831225,4.680323,105,0
atitlan,2025-05-13,692850.0,1614150.0,0.30697417,19.249893,105,1
atitlan,2025-05-13,693150.0,1614150.0,0.33359492,22.241993,105,1
atitlan,2025-05-13,693450.0,1614150.0,0.34527376,25.044527,105,1
atitlan,2025-05-13,693750.0,1614150.0,0.3523356,26.024637,105,1
atitlan,2025-05-13,694050.0,1614150.0,0.13234428,6.9451222,105,0
atitlan,2025-05-13,694350.0,1614150.0,0.038955975,4.575317,105,0
atitlan,2025-05-13,694650.0,1614150.0,0.02951316,4.400175,105,0
atitlan,2025-05-13,694950.0,1614150.0,0.0056073875,4.1542983,105,0
atitlan,2025-05-13,695250.0,1614150.0,0.012436803,4.232227,105,0
atitlan,2025-05-13,695550.0,1614150.0,0.23317592,21.99218,105,1
atitlan,2025-05-13,695850.0,1614150.0,0.3996816,36.722935,105,1
atitlan,2025-05-13,696150.0,1614150.0,0.37458268,30.692205,105,1
atitlan,2025-05-13,696450.0,1614150.0,0.23311353,13.676346,105,1
atitlan,2025-05-13,696750.0,1614150.0,0.030178167,4.5111394,105,0
atitlan,2025-05-13,697050.0,1614150.0,0.008120318,4.189062,105,0
atitlan,2025-05-13,697350.0,1614150.0,0.045379706,4.626615,105,0
atitlan,2025-05-13,697650.0,1614150.0,0.06824226,4.8845115,105,0
atitlan,2025-05-13,697950.0,1614150.0,0.19933759,8.579996,105,0
atitlan,2025-05-13,698250.0,1614150.0,0.039005045,4.5954304,105,0
atitlan,2025-05-13,698550.0,1614150.0,0.12427893,6.758022,105,0
atitlan,2025-05-13,698850.0,1614150.0,0.07747199,5.376508,105,0
atitlan,2025-05-13,699150.0,1614150.0,0.06415057,5.3279037,105,0
atitlan,2025-05-13,699450.0,1614150.0,0.13213632,8.038944,105,0
atitlan,2025-05-13,699750.0,1614150.0,0.25005016,12.8815565,105,1
atitlan,2025-05-13,700050.0,1614150.0,0.26427507,16.767132,105,1
atitlan,2025-05-13,700350.0,1614150.0,0.14916281,7.7190533,105,0
atitlan,2025-05-13,700650.0,1614150.0,0.069152586,4.8604336,105,0
atitlan,2025-05-13,700950.0,1614150.0,0.06955618,4.879873,105,0
atitlan,2025-05-13,701250.0,1614150.0,0.14211494,7.1952443,105,0
atitlan,2025-05-13,701550.0,1614150.0,0.16004166,6.8496757,105,0
atitlan,2025-05-13,701850.0,1614150.0,0.080845505,4.9854074,105,0
atitlan,2025-05-13,702150.0,1614150.0,0.029893799,4.3852377,105,0
