lago,fecha,x,y,ndci,chl_a_estimada,pixeles_validos,alta_cianobacteria
amatitlan,2026-02-02,754650.0,1594650.0,0.052514378,4.804585,108,0
amatitlan,2026-02-02,754950.0,1594650.0,0.037751686,4.571309,135,0
amatitlan,2026-02-02,755250.0,1594650.0,0.078209564,5.543316,135,0
amatitlan,2026-02-02,755550.0,1594650.0,0.19169468,9.255098,135,0
amatitlan,2026-02-02,755850.0,1594650.0,0.1986157,9.788203,135,0
amatitlan,2026-02-02,756150.0,1594650.0,0.18209226,8.457098,135,0
amatitlan,2026-02-02,756450.0,1594650.0,0.24681978,11.7046175,135,0
amatitlan,2026-02-02,756750.0,1594650.0,0.26204863,13.019351,135,1
amatitlan,2026-02-02,757050.0,1594650.0,0.2518792,12.568874,135,1
amatitlan,2026-02-02,757350.0,1594650.0,0.24067152,12.607689,135,1
amatitlan,2026-02-02,757650.0,1594650.0,0.20985098,10.061974,135,0
amatitlan,2026-02-02,757950.0,1594650.0,0.1748016,7.6338253,135,0
amatitlan,2026-02-02,758250.0,1594650.0,0.11402956,6.447222,135,0
amatitlan,2026-02-02,758550.0,1594650.0,0.1948407,9.494394,135,0
amatitlan,2026-02-02,758850.0,1594650.0,0.19972877,10.149267,135,0
amatitlan,2026-02-02,759150.0,1594650.0,0.24283534,12.149713,135,1
amatitlan,2026-02-02,759450.0,1594650.0,0.11777682,7.2893248,135,0
amatitlan,2026-02-02,759750.0,1594650.0,-0.022346843,3.5260746,135,0
amatitlan,2026-02-02,760050.0,1594650.0,0.08602927,6.759838,135,0
amatitlan,2026-02-02,760350.0,1594650.0,0.25901663,14.070649,135,1
amatitlan,2026-02-02,760650.0,1594650.0,0.30031833,17.80133,135,1
amatitlan,2026-02-02,760950.0,1594650.0,0.30017272,17.137207,135,1
amatitlan,2026-02-02,761250.0,1594650.0,0.24826188,15.452029,135,1
amatitlan,2026-02-02,761550.0,1594650.0,0.3044104,20.470945,135,1
amatitlan,2026-02-02,761850.0,1594650.0,0.22777267,11.725486,135,0
amatitlan,2026-02-02,762150.0,1594650.0,0.20992997,9.601706,135,0
amatitlan,2026-02-02,762450.0,1594650.0,0.27796093,15.764448,135,1
amatitlan,2026-02-02,762750.0,1594650.0,0.26179966,13.705283,135,1
amatitlan,2026-02-02,763050.0,1594650.0,0.27597356,13.955754,135,1
amatitlan,2026-02-02,763350.0,1594650.0,0.27133214,13.3919115,135,1
amatitlan,2026-02-02,763650.0,1594650.0,0.28468803,15.132769,135,1
amatitlan,2026-02-02,763950.0,1594650.0,0.23913534,11.163136,135,0
amatitlan,2026-02-02,764250.0,1594650.0,0.20620522,8.863704,135,0
amatitlan,2026-02-02,764550.0,1594650.0,0.24868082,14.266417,135,1
amatitlan,2026-02-02,764850.0,1594650.0,0.25394037,14.554391,135,1
amatitlan,2026-02-02,765150.0,1594650.0,0.27794582,15.171064,135,1
amatitlan,2026-02-02,765450.0,1594650.0,0.26083586,14.707742,135,1
amatitlan,2026-02-02,765750.0,1594650.0,0.32078585,25.76592,135,1
amatitlan,2026-02-02,766050.0,1594650.0,0.23412853,14.006391,135,1
amatitlan,2026-02-02,766350.0,1594650.0,0.31269515,19.6345,135,1
amatitlan,2026-02-02,766650.0,1594650.0,0.31512874,20.051111,135,1
amatitlan,2026-02-02,766950.0,1594650.0,0.27097353,14.5324335,135,1
amatitlan,2026-02-02,767250.0,1594650.0,0.32896632,23.031301,135,1
amatitlan,2026-02-02,767550.0,1594650.0,0.29219383,19.042324,135,1
amatitlan,2026-02-02,767850.0,1594650.0,0.33518413,22.62833,135,1
amatitlan,2026-02-02,768150.0,1594650.0,0.26489735,13.881577,81,1
amatitlan,2026-02-02,754650.0,1594950.0,0.090690434,6.7886963,180,0
amatitlan,2026-02-02,754950.0,1594950.0,0.042990774,5.0693555,225,0
amatitlan,2026-02-02,755250.0,1594950.0,0.16039832,9.077068,225,0
amatitlan,2026-02-02,755550.0,1594950.0,0.19585271,9.876937,225,0
amatitlan,2026-02-02,755850.0,1594950.0,0.22296748,11.036887,225,0
amatitlan,2026-02-02,756150.0,1594950.0,0.22769834,10.839429,225,0
amatitlan,2026-02-02,756450.0,1594950.0,0.22535953,10.483194,225,0
amatitlan,2026-02-02,756750.0,1594950.0,0.22093545,9.936604,225,0
amatitlan,2026-02-02,757050.0,1594950.0,0.23319975,10.87294,225,0
amatitlan,2026-02-02,757350.0,1594950.0,0.22882873,11.747359,225,0
amatitlan,2026-02-02,757650.0,1594950.0,0.23249255,12.123888,225,1
amatitlan,2026-02-02,757950.0,1594950.0,0.2207248,9.864033,225,0
amatitlan,2026-02-02,758250.0,1594950.0,0.11943884,6.4413657,225,0
amatitlan,2026-02-02,758550.0,1594950.0,0.21136004,11.51939,225,0
amatitlan,2026-02-02,758850.0,1594950.0,0.18032889,10.037753,225,0
amatitlan,2026-02-02,759150.0,1594950.0,0.27697802,16.205034,225,1
amatitlan,2026-02-02,759450.0,1594950.0,0.25387716,16.782858,225,1
amatitlan,2026-02-02,759750.0,1594950.0,0.16545968,11.926165,225,0
amatitlan,2026-02-02,760050.0,1594950.0,0.24019206,13.5426035,225,1
amatitlan,2026-02-02,760350.0,1594950.0,0.2616724,14.481605,225,1
amatitlan,2026-02-02,760650.0,1594950.0,0.18856524,9.93343,225,0
amatitlan,2026-02-02,760950.0,1594950.0,0.26380333,13.334899,225,1
amatitlan,2026-02-02,761250.0,1594950.0,0.26630592,17.203003,225,1
amatitlan,2026-02-02,761550.0,1594950.0,0.25143427,15.841773,225,1
amatitlan,2026-02-02,761850.0,1594950.0,0.23744659,12.594214,225,1
amatitlan,2026-02-02,762150.0,1594950.0,0.26171285,13.132166,225,1
amatitlan,2026-02-02,762450.0,1594950.0,0.24372405,12.825973,225,1
amatitlan,2026-02-02,762750.0,1594950.0,0.2609346,13.129513,225,1
amatitlan,2026-02-02,763050.0,1594950.0,0.2724262,13.772849,225,1
amatitlan,2026-02-02,763350.0,1594950.0,0.2706957,13.724096,225,1
amatitlan,2026-02-02,763650.0,1594950.0,0.27104607,13.897151,225,1
amatitlan,2026-02-02,763950.0,1594950.0,0.25343177,12.874121,225,1
amatitlan,2026-02-02,764250.0,1594950.0,0.16457711,7.1902328,225,0
amatitlan,2026-02-02,764550.0,1594950.0,0.21395095,9.475663,225,0
amatitlan,2026-02-02,764850.0,1594950.0,0.17819406,7.935358,225,0
amatitlan,2026-02-02,765150.0,1594950.0,0.25072291,13.668341,225,1
amatitlan,2026-02-02,765450.0,1594950.0,0.23900355,11.891234,225,0
amatitlan,2026-02-02,765750.0,1594950.0,0.26711553,18.808952,225,1
amatitlan,2026-02-02,766050.0,1594950.0,0.24581353,14.553335,225,1
amatitlan,2026-02-02,766350.0,1594950.0,0.2710656,14.165526,225,1
amatitlan,2026-02-02,766650.0,1594950.0,0.3077866,18.583652,225,1
amatitlan,2026-02-02,766950.0,1594950.0,0.26392308,14.127565,225,1
amatitlan,2026-02-02,767250.0,1594950.0,0.269279,14.243099,225,1
amatitlan,2026-02-02,767550.0,1594950.0,0.29106787,16.466333,225,1
amatitlan,2026-02-02,767850.0,1594950.0,0.3051556,17.668077,225,1
amatitlan,2026-02-02,768150.0,1594950.0,0.3010546,17.512487,135,1
amatitlan,2026-02-02,754650.0,1595250.0,0.15715083,8.472411,180,0
amatitlan,2026-02-02,754950.0,1595250.0,0.04684906,4.707416,225,0
amatitlan,2026-02-02,755250.0,1595250.0,0.1798572,9.785992,225,0
amatitlan,2026-02-02,755550.0,1595250.0,0.20620969,10.484824,225,0
amatitlan,2026-02-02,755850.0,1595250.0,0.24271286,12.593638,225,1
amatitlan,2026-02-02,756150.0,1595250.0,0.22946207,11.16622,225,0
amatitlan,2026-02-02,756450.0,1595250.0,0.25811267,12.807492,225,1
amatitlan,2026-02-02,756750.0,1595250.0,0.21509114,9.827967,225,0
amatitlan,2026-02-02,757050.0,1595250.0,0.24748647,11.98984,225,0
amatitlan,2026-02-02,757350.0,1595250.0,0.18571883,9.118084,225,0
amatitlan,2026-02-02,757650.0,1595250.0,0.22064528,11.345096,225,0
amatitlan,2026-02-02,757950.0,1595250.0,0.25033468,12.711862,225,1
amatitlan,2026-02-02,758250.0,1595250.0,0.22108787,11.382014,225,0
amatitlan,2026-02-02,758550.0,1595250.0,0.26276067,13.919037,225,1
amatitlan,2026-02-02,758850.0,1595250.0,0.2356225,11.767991,225,0
amatitlan,2026-02-02,759150.0,1595250.0,0.19432153,10.447267,225,0
amatitlan,2026-02-02,759450.0,1595250.0,0.2420113,12.512448,225,1
amatitlan,2026-02-02,759750.0,1595250.0,0.32623935,22.562439,225,1
amatitlan,2026-02-02,760050.0,1595250.0,0.32703882,22.72743,225,1
amatitlan,2026-02-02,760350.0,1595250.0,0.33571374,23.07006,225,1
amatitlan,2026-02-02,760650.0,1595250.0,0.31064788,19.84772,225,1
amatitlan,2026-02-02,760950.0,1595250.0,0.13926993,6.9068394,225,0
amatitlan,2026-02-02,761250.0,1595250.0,0.30556744,24.069893,225,1
amatitlan,2026-02-02,761550.0,1595250.0,0.3156104,20.9811,225,1
amatitlan,2026-02-02,761850.0,1595250.0,0.25904346,13.119175,225,1
amatitlan,2026-02-02,762150.0,1595250.0,0.29271933,16.191645,225,1
amatitlan,2026-02-02,762450.0,1595250.0,0.27928418,14.648643,225,1
amatitlan,2026-02-02,762750.0,1595250.0,0.26957166,13.624079,225,1
amatitlan,2026-02-02,763050.0,1595250.0,0.28791553,15.531692,225,1
amatitlan,2026-02-02,763350.0,1595250.0,0.25675547,12.3352,225,1
amatitlan,2026-02-02,763650.0,1595250.0,0.2575699,12.977282,225,1
amatitlan,2026-02-02,763950.0,1595250.0,0.21252036,10.458337,225,0
amatitlan,2026-02-02,764250.0,1595250.0,0.20562014,8.8548565,225,0
amatitlan,2026-02-02,764550.0,1595250.0,0.25197765,12.118035,225,1
amatitlan,2026-02-02,764850.0,1595250.0,0.23472793,10.610031,225,0
amatitlan,2026-02-02,765150.0,1595250.0,0.17380309,7.7686152,225,0
amatitlan,2026-02-02,765450.0,1595250.0,0.21371089,9.549083,225,0
amatitlan,2026-02-02,765750.0,1595250.0,0.21727692,10.416243,225,0
amatitlan,2026-02-02,766050.0,1595250.0,0.24679087,12.1406555,225,1
amatitlan,2026-02-02,766350.0,1595250.0,0.2896777,16.109701,225,1
amatitlan,2026-02-02,766650.0,1595250.0,0.30939475,18.446539,225,1
amatitlan,2026-02-02,766950.0,1595250.0,0.28444195,15.1153,225,1
amatitlan,2026-02-02,767250.0,1595250.0,0.22219382,9.685561,225,0
amatitlan,2026-02-02,767550.0,1595250.0,0.20682466,8.515413,225,0
amatitlan,2026-02-02,767850.0,1595250.0,0.29340416,16.48229,225,1
amatitlan,2026-02-02,768150.0,1595250.0,0.28882864,15.482351,135,1
amatitlan,2026-02-02,754650.0,1595550.0,0.22577849,10.840746,180,0
amatitlan,2026-02-02,754950.0,1595550.0,0.17631704,9.606897,225,0
amatitlan,2026-02-02,755250.0,1595550.0,0.14274387,8.170586,225,0
amatitlan,2026-02-02,755550.0,1595550.0,0.19395086,9.179907,225,0
amatitlan,2026-02-02,755850.0,1595550.0,0.2214728,9.946615,225,0
amatitlan,2026-02-02,756150.0,1595550.0,0.23113374,11.551521,225,0
amatitlan,2026-02-02,756450.0,1595550.0,0.23161092,11.131687,225,0
amatitlan,2026-02-02,756750.0,1595550.0,0.24777345,11.801838,225,0
amatitlan,2026-02-02,757050.0,1595550.0,0.26364017,12.948281,225,1
amatitlan,2026-02-02,757350.0,1595550.0,0.26355827,13.301712,225,1
amatitlan,2026-02-02,757650.0,1595550.0,0.26065332,12.742663,225,1
amatitlan,2026-02-02,757950.0,1595550.0,0.23772724,10.909369,225,0
amatitlan,2026-02-02,758250.0,1595550.0,0.21613073,10.912071,225,0
amatitlan,2026-02-02,758550.0,1595550.0,0.21945395,11.308138,225,0
amatitlan,2026-02-02,758850.0,1595550.0,0.23938654,11.060053,225,0
amatitlan,2026-02-02,759150.0,1595550.0,0.2572899,13.012776,225,1
amatitlan,2026-02-02,759450.0,1595550.0,0.23193915,13.45314,225,1
amatitlan,2026-02-02,759750.0,1595550.0,0.24943894,12.552314,225,1
amatitlan,2026-02-02,760050.0,1595550.0,0.2741096,15.084149,225,1
amatitlan,2026-02-02,760350.0,1595550.0,0.27412394,14.10009,225,1
amatitlan,2026-02-02,760650.0,1595550.0,0.2953018,17.374372,225,1
amatitlan,2026-02-02,760950.0,1595550.0,0.152845,7.9330487,225,0
amatitlan,2026-02-02,761250.0,1595550.0,0.26492783,15.95215,225,1
amatitlan,2026-02-02,761550.0,1595550.0,0.2926731,16.38077,225,1
amatitlan,2026-02-02,761850.0,1595550.0,0.29521328,17.493038,225,1
amatitlan,2026-02-02,762150.0,1595550.0,0.28588226,16.267529,225,1
amatitlan,2026-02-02,762450.0,1595550.0,0.2539334,12.870969,225,1
amatitlan,2026-02-02,762750.0,1595550.0,0.20336261,9.604566,225,0
amatitlan,2026-02-02,763050.0,1595550.0,0.21590815,10.183428,225,0
amatitlan,2026-02-02,763350.0,1595550.0,0.19133246,8.506203,225,0
amatitlan,2026-02-02,763650.0,1595550.0,0.21039063,10.306633,225,0
amatitlan,2026-02-02,763950.0,1595550.0,0.18592057,8.580678,225,0
amatitlan,2026-02-02,764250.0,1595550.0,0.20073183,9.628333,225,0
amatitlan,2026-02-02,764550.0,1595550.0,0.15426634,7.2083197,225,0
amatitlan,2026-02-02,764850.0,1595550.0,0.18547376,7.9690695,225,0
amatitlan,2026-02-02,765150.0,1595550.0,0.20734908,10.489629,225,0
amatitlan,2026-02-02,765450.0,1595550.0,0.22230409,10.644741,225,0
amatitlan,2026-02-02,765750.0,1595550.0,0.24257083,11.249103,225,0
amatitlan,2026-02-02,766050.0,1595550.0,0.2289083,11.021258,225,0
amatitlan,2026-02-02,766350.0,1595550.0,0.28299415,15.37273,225,1
amatitlan,2026-02-02,766650.0,1595550.0,0.22587766,10.824962,225,0
amatitlan,2026-02-02,766950.0,1595550.0,0.2990437,17.681593,225,1
amatitlan,2026-02-02,767250.0,1595550.0,0.27173826,13.61699,225,1
amatitlan,2026-02-02,767550.0,1595550.0,0.23935309,10.551698,225,0
amatitlan,2026-02-02,767850.0,1595550.0,0.26996398,13.843455,225,1
amatitlan,2026-02-02,768150.0,1595550.0,0.29185066,16.132875,135,1
amatitlan,2026-02-02,754650.0,1595850.0,0.19755942,8.976862,180,0
amatitlan,2026-02-02,754950.0,1595850.0,0.20768696,9.816886,225,0
amatitlan,2026-02-02,755250.0,1595850.0,0.19075713,9.069587,225,0
amatitlan,2026-02-02,755550.0,1595850.0,0.19928187,9.261438,225,0
amatitlan,2026-02-02,755850.0,1595850.0,0.21902956,9.7662325,225,0
amatitlan,2026-02-02,756150.0,1595850.0,0.25241357,12.181708,225,1
amatitlan,2026-02-02,756450.0,1595850.0,0.22492968,9.988252,225,0
amatitlan,2026-02-02,756750.0,1595850.0,0.23877813,10.623025,225,0
amatitlan,2026-02-02,757050.0,1595850.0,0.23178543,10.042031,225,0
amatitlan,2026-02-02,757350.0,1595850.0,0.23875786,10.881746,225,0
amatitlan,2026-02-02,757650.0,1595850.0,0.23230635,10.272704,225,0
amatitlan,2026-02-02,757950.0,1595850.0,0.19131516,8.532073,225,0
amatitlan,2026-02-02,758250.0,1595850.0,0.18139,8.763053,225,0
amatitlan,2026-02-02,758550.0,1595850.0,0.22152376,10.83857,225,0
amatitlan,2026-02-02,758850.0,1595850.0,0.23846301,11.685128,225,0
amatitlan,2026-02-02,759150.0,1595850.0,0.21298003,11.39588,225,0
amatitlan,2026-02-02,759450.0,1595850.0,0.17984615,11.277209,225,0
amatitlan,2026-02-02,759750.0,1595850.0,0.23490474,11.592516,225,0
amatitlan,2026-02-02,760050.0,1595850.0,0.27733672,15.552794,225,1
amatitlan,2026-02-02,760350.0,1595850.0,0.23361667,11.634582,225,0
amatitlan,2026-02-02,760650.0,1595850.0,0.18013051,11.300797,225,0
amatitlan,2026-02-02,760950.0,1595850.0,0.22907132,10.639276,225,0
amatitlan,2026-02-02,761250.0,1595850.0,0.27005807,14.290404,225,1
amatitlan,2026-02-02,761550.0,1595850.0,0.29702798,19.742163,225,1
amatitlan,2026-02-02,761850.0,1595850.0,0.20882377,11.463278,225,0
amatitlan,2026-02-02,762150.0,1595850.0,0.13658378,6.689871,225,0
amatitlan,2026-02-02,762450.0,1595850.0,0.22857618,12.871906,225,1
amatitlan,2026-02-02,762750.0,1595850.0,0.1993102,9.366421,225,0
amatitlan,2026-02-02,763050.0,1595850.0,0.20043015,9.028244,225,0
amatitlan,2026-02-02,763350.0,1595850.0,0.15876879,6.7106376,225,0
amatitlan,2026-02-02,763650.0,1595850.0,0.16961302,7.460169,225,0
amatitlan,2026-02-02,763950.0,1595850.0,0.21652795,11.253308,225,0
amatitlan,2026-02-02,764250.0,1595850.0,0.17928676,8.849544,225,0
amatitlan,2026-02-02,764550.0,1595850.0,0.12698072,7.707632,225,0
amatitlan,2026-02-02,764850.0,1595850.0,0.13011469,7.9149323,225,0
amatitlan,2026-02-02,765150.0,1595850.0,0.05857198,5.257751,225,0
amatitlan,2026-02-02,765450.0,1595850.0,0.07861932,5.5033913,225,0
amatitlan,2026-02-02,765750.0,1595850.0,0.20968391,10.409733,225,0
amatitlan,2026-02-02,766050.0,1595850.0,0.23401926,11.337455,225,0
amatitlan,2026-02-02,766350.0,1595850.0,0.2720388,14.788721,225,1
amatitlan,2026-02-02,766650.0,1595850.0,0.2929811,17.221617,225,1
amatitlan,2026-02-02,766950.0,1595850.0,0.25734743,13.298755,225,1
amatitlan,2026-02-02,767250.0,1595850.0,0.25369206,11.909291,225,0
amatitlan,2026-02-02,767550.0,1595850.0,0.26264784,12.66179,225,1
amatitlan,2026-02-02,767850.0,1595850.0,0.24415277,11.356805,225,0
amatitlan,2026-02-02,768150.0,1595850.0,0.30035007,16.962261,135,1
amatitlan,2026-02-02,754650.0,1596150.0,0.15815538,6.527377,180,0
amatitlan,2026-02-02,754950.0,1596150.0,0.17315203,7.66653,225,0
amatitlan,2026-02-02,755250.0,1596150.0,0.23366854,10.744393,225,0
amatitlan,2026-02-02,755550.0,1596150.0,0.20373218,10.001214,225,0
amatitlan,2026-02-02,755850.0,1596150.0,0.19126263,8.897741,225,0
amatitlan,2026-02-02,756150.0,1596150.0,0.21116291,9.398968,225,0
amatitlan,2026-02-02,756450.0,1596150.0,0.23543006,10.480092,225,0
amatitlan,2026-02-02,756750.0,1596150.0,0.21155223,8.845047,225,0
amatitlan,2026-02-02,757050.0,1596150.0,0.20418853,8.717678,225,0
amatitlan,2026-02-02,757350.0,1596150.0,0.23797928,10.788699,225,0
amatitlan,2026-02-02,757650.0,1596150.0,0.19662459,8.934914,225,0
amatitlan,2026-02-02,757950.0,1596150.0,0.20427902,9.258507,225,0
amatitlan,2026-02-02,758250.0,1596150.0,0.21994753,10.446578,225,0
amatitlan,2026-02-02,758550.0,1596150.0,0.25422153,12.47621,225,1
