lago,fecha,x,y,ndci,chl_a_estimada,pixeles_validos,alta_cianobacteria
atitlan,2026-04-28,680250.0,1614150.0,0.06195844,4.725129,84,0
atitlan,2026-04-28,680550.0,1614150.0,0.10972491,5.7379365,105,0
atitlan,2026-04-28,680850.0,1614150.0,0.011702443,4.2026443,105,0
atitlan,2026-04-28,681150.0,1614150.0,-0.0011945217,3.9928563,105,0
atitlan,2026-04-28,681450.0,1614150.0,0.021452866,4.2804184,105,0
atitlan,2026-04-28,681750.0,1614150.0,0.009544436,4.203037,105,0
atitlan,2026-04-28,682050.0,1614150.0,0.00020470445,4.0583863,105,0
atitlan,2026-04-28,682350.0,1614150.0,0.009043486,4.207125,105,0
atitlan,2026-04-28,682650.0,1614150.0,0.011641895,4.2480426,105,0
atitlan,2026-04-28,682950.0,1614150.0,0.006278326,4.1757,105,0
atitlan,2026-04-28,683250.0,1614150.0,0.02027241,4.327469,105,0
atitlan,2026-04-28,683550.0,1614150.0,0.006112866,4.166063,105,0
atitlan,2026-04-28,683850.0,1614150.0,0.0044097397,4.1413074,105,0
atitlan,2026-04-28,684150.0,1614150.0,0.009791103,4.222165,105,0
atitlan,2026-04-28,684450.0,1614150.0,0.012444567,4.2249756,105,0
atitlan,2026-04-28,684750.0,1614150.0,0.116078444,6.0069785,105,0
atitlan,2026-04-28,685050.0,1614150.0,0.21981533,9.748752,105,0
atitlan,2026-04-28,685350.0,1614150.0,0.21993682,10.846703,105,0
atitlan,2026-04-28,685650.0,1614150.0,0.079486646,5.2649517,105,0
atitlan,2026-04-28,685950.0,1614150.0,0.13708064,6.8106256,105,0
atitlan,2026-04-28,686250.0,1614150.0,0.2584939,13.1181965,105,1
atitlan,2026-04-28,686550.0,1614150.0,0.08495742,5.271798,105,0
atitlan,2026-04-28,686850.0,1614150.0,0.009612717,4.2251945,105,0
atitlan,2026-04-28,687150.0,1614150.0,0.012353463,4.1578884,105,0
atitlan,2026-04-28,687450.0,1614150.0,0.06316827,5.1141925,105,0
atitlan,2026-04-28,687750.0,1614150.0,0.1095072,5.836356,105,0
atitlan,2026-04-28,688050.0,1614150.0,0.093578696,5.407282,105,0
atitlan,2026-04-28,688350.0,1614150.0,0.05903813,5.3897805,105,0
atitlan,2026-04-28,688650.0,1614150.0,0.005726194,4.166343,105,0
