lago,fecha,x,y,ndci,chl_a_estimada,pixeles_validos,alta_cianobacteria
amatitlan,2026-03-29,754650.0,1594650.0,0.046898536,4.6778827,108,0
amatitlan,2026-03-29,754950.0,1594650.0,0.02836773,4.3472924,135,0
amatitlan,2026-03-29,755250.0,1594650.0,0.07449839,5.639254,135,0
amatitlan,2026-03-29,755550.0,1594650.0,0.20998476,11.904603,135,0
amatitlan,2026-03-29,755850.0,1594650.0,0.22581585,13.844188,135,1
amatitlan,2026-03-29,756150.0,1594650.0,0.19327916,11.048586,135,0
amatitlan,2026-03-29,756450.0,1594650.0,0.29081702,18.191345,135,1
amatitlan,2026-03-29,756750.0,1594650.0,0.3225096,22.225645,135,1
amatitlan,2026-03-29,757050.0,1594650.0,0.32121792,22.883999,135,1
amatitlan,2026-03-29,757350.0,1594650.0,0.30404192,22.35587,135,1
amatitlan,2026-03-29,757650.0,1594650.0,0.2071347,12.279783,135,1
amatitlan,2026-03-29,757950.0,1594650.0,0.13816836,6.9419374,135,0
amatitlan,2026-03-29,758250.0,1594650.0,0.120780975,7.131518,135,0
amatitlan,2026-03-29,758550.0,1594650.0,0.22630024,19.18493,135,1
amatitlan,2026-03-29,758850.0,1594650.0,0.22612703,17.33668,135,1
amatitlan,2026-03-29,759150.0,1594650.0,0.29168674,19.968739,135,1
amatitlan,2026-03-29,759450.0,1594650.0,0.13361374,9.013544,135,0
amatitlan,2026-03-29,759750.0,1594650.0,-0.006373756,3.8022835,135,0
amatitlan,2026-03-29,760050.0,1594650.0,0.09222195,6.8687725,135,0
amatitlan,2026-03-29,760350.0,1594650.0,0.30034798,22.487595,135,1
amatitlan,2026-03-29,760650.0,1594650.0,0.28949466,16.269897,135,1
amatitlan,2026-03-29,760950.0,1594650.0,0.24895568,11.899132,135,0
amatitlan,2026-03-29,761250.0,1594650.0,0.2574682,18.035244,135,1
amatitlan,2026-03-29,761550.0,1594650.0,0.36909005,37.475178,135,1
amatitlan,2026-03-29,761850.0,1594650.0,0.25160626,17.19832,135,1
amatitlan,2026-03-29,762150.0,1594650.0,0.24431676,13.9165535,135,1
amatitlan,2026-03-29,762450.0,1594650.0,0.3374891,26.59512,135,1
amatitlan,2026-03-29,762750.0,1594650.0,0.26707548,15.258079,135,1
amatitlan,2026-03-29,763050.0,1594650.0,0.26414698,13.467774,135,1
